AREA,Ceiling.RANGE,External_Wall.RANGE,Internal_Wall.RANGE,Floor.RANGE,Foundation_system.RANGE,Form_system.RANGE,Superstructure.RANGE,Substructure.RANGE,Changes.RANGE,Duration.RANGE,Earthwork.RANGE,Floors.RANGE,Parking.RANGE,Escalations.RANGE,Total_Cost
1.4,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,15,580,1,1,2,12,86.23810484555794
0.85,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,12,505,1,4,4,12,40.08140473941924
0.65,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,8,480,1,1,2,15,35.47637479783738
1.47,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,12,595,1,1,3,10,102.01544804630913
0.55,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,12,425,1,1,4,12,31.601418946505703
0.65,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,12,480,1,1,3,15,36.077405750613224
1.37,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,8,575,1,2,2,10,113.2159291317179
0.48,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,12,405,1,4,2,12,22.373821224586273
0.48,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,8,405,1,5,3,15,23.507154680085684
1.5,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,8,600,1,1,3,12,105.0401173905612
1.58,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,8,615,1,2,3,10,154.57318421192136
0.22,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,15,335,1,1,2,12,12.485629541653303
2.2,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,8,675,1,3,2,15,349.1296479810379
1.53,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,15,605,1,1,4,12,112.36020057659108
0.85,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,15,505,1,3,3,15,39.75025442782558
0.98,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,15,525,1,1,3,12,56.72588881638211
0.85,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,12,505,1,4,2,10,39.71961939080229
1.72,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,12,635,1,1,2,10,144.21324265111804
0.98,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,12,525,1,4,2,12,39.420544326180085
0.9,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,8,515,1,1,2,15,50.95032202023528
0.17,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,8,310,1,1,3,10,7.553581690018869
0.715,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,8,490,1,1,4,10,40.24764924178516
0.48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,405,1,1,4,12,26.363901269939994
0.96,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,12,520,1,1,2,12,53.903698055736584
0.65,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8,480,1,1,3,12,35.27257508754718
1.78,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,8,645,1,3,3,10,242.69583379138277
0.48,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,15,405,1,3,4,15,22.190353777852046
0.65,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,8,480,1,1,4,15,35.86301914880989
0.85,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,15,505,1,3,4,15,38.97066701090146
1.17,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,15,540,1,1,2,10,66.04715128393201
0.15,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,12,305,1,4,2,15,9.552946713490568
0.85,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,15,505,1,4,2,12,40.51845562476457
0.55,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,15,425,1,1,3,15,32.121900680786204
1.33,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,12,565,1,1,4,10,81.35391163468124
1.78,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,15,645,1,1,4,15,159.13043372943565
1.75,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8,640,1,2,3,15,191.92073447635906
0.96,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,8,520,1,1,2,10,53.30882083626016
1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,545,1,1,3,12,69.30341095604084
1.92,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,8,665,1,2,4,15,241.86652679681038
1.92,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,8,665,1,3,3,10,290.47198624624565
1.75,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,8,640,1,1,3,15,148.4433106177627
2.2,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,15,675,1,3,4,12,354.4881868685007
0.85,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15,505,1,4,4,10,40.58385906640038
1.64,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,8,625,1,1,4,15,132.92636920301774
1.43,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,15,585,1,1,4,12,95.75161285619981
1.43,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,12,585,1,2,3,10,123.43139678394141
1.58,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,15,615,1,1,2,12,122.37616073873373
0.49,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,12,410,1,1,2,10,27.16582277093915
2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,12,670,1,2,2,10,252.16074789365172
0.96,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,12,520,1,1,4,15,54.74532066562362
0.96,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,12,520,1,1,4,15,54.708434409019844
1.8,2.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,12,650,1,1,3,15,165.87784994850603
1.92,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,12,665,1,2,2,12,241.8057447860418
1.53,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,15,605,1,2,2,12,145.75380411527146
1.69,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,12,630,1,3,3,10,216.798722495379
1.43,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,15,585,1,2,2,12,124.85184078363235
0.15,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,15,305,1,3,2,12,8.23572316301887
0.98,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,8,525,1,4,4,10,38.61478153612326
0.18,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,12,315,1,2,3,15,11.790392029806604
1.1,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,8,530,1,1,4,12,60.46488110325249
1.27,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,8,555,1,1,2,12,73.97070648928019
1.58,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,8,615,1,2,4,10,153.20822580738297
0.22,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,15,335,1,1,4,10,12.65088692788472
0.9,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,8,515,1,1,3,15,51.22345824242807
1.92,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,15,665,1,3,4,15,300.6386314364834
0.28,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,8,345,1,1,3,10,14.591369189735087
0.55,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,12,425,1,1,4,15,32.17842521670853
0.85,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,12,505,1,4,2,12,39.47333785660419
1.33,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,12,565,1,1,4,15,82.48129918896898
0.18,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,15,315,1,1,2,12,8.409315078504717
0.15,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,8,305,1,3,3,12,8.115445620754718
1.43,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,15,585,1,2,2,10,123.37052668617953
0.6,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,12,475,1,1,4,15,34.0937874521227
1.58,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,15,615,1,2,3,12,158.00825503503455
1.88,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,12,660,1,1,3,15,179.28107303228802
0.715,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,8,490,1,1,2,12,40.28625361829432
1.8,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,15,650,1,3,3,12,257.1859551718321
1.84,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,12,655,1,1,2,12,172.33080705131204
0.2,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,15,320,1,1,2,15,9.264032668721699
1.58,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,15,615,1,2,2,15,159.7368410302601
1.37,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,8,575,1,2,3,10,112.97110596235743
0.5,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,12,415,1,1,2,12,28.594890292389966
0.48,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,12,405,1,5,4,15,24.066938674777774
1.58,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,15,615,1,1,3,12,123.47844346053652
0.98,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,12,525,1,4,2,12,39.89451286561404
1.69,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,630,1,2,2,15,176.04287024834449
0.48,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,15,405,1,5,3,10,23.821301959944176
1.84,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,8,655,1,1,4,12,170.56229852338677
1.69,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,12,630,1,2,4,15,181.65146327596358
0.96,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,8,520,1,1,3,12,53.33406843818098
1.4,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,8,580,1,2,3,10,117.51523140959385
0.75,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,12,495,1,1,2,12,42.304392540293755
1.72,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15,635,1,2,4,12,189.51052701965065
1.55,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,8,610,1,2,3,15,149.94022813389336
0.7,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,12,485,1,1,3,12,39.426358643174424
0.24,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,8,340,1,1,4,12,13.23778995139909
0.98,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,8,525,1,4,3,10,38.801465078755356
1.75,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,15,640,1,1,2,12,149.36169160675718
0.51,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,8,420,1,1,3,15,30.054576503525077
0.715,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,12,490,1,1,4,10,40.48475574625686
1.75,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,12,640,1,1,2,10,147.31918209557793
1.43,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,12,585,1,2,3,15,125.42879216766784
0.18,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,15,315,1,1,3,12,8.552617073518867
2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,8,670,1,2,4,10,250.21128525581062
1.88,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,8,660,1,3,3,15,276.0784314090064
0.98,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,12,525,1,4,3,10,38.9997478214912
0.22,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,12,335,1,1,4,12,12.592511055026229
0.98,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,12,525,1,4,2,12,39.96890594811405
2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,8,670,1,2,3,12,250.80012607470317
1.4,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,8,580,1,2,2,12,116.77411809459873
1.84,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,12,655,1,1,2,10,169.09778972456675
1.84,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,15,655,1,3,4,12,271.509349362991
1.92,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,15,665,1,1,4,10,190.46774381119383
0.6,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8,475,1,1,4,12,33.3136196144859
1.75,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,12,640,1,3,2,15,238.225721472487
0.18,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,15,315,1,1,4,15,8.767029131424527
1.13,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,12,535,1,1,3,12,62.673130505402995
1.84,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,15,655,1,1,3,12,175.16654554630693
0.15,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,15,305,1,4,4,10,9.720564747641513
1.35,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,15,570,1,1,2,12,84.84442001746348
1.78,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,15,645,1,3,2,15,249.1641445263068
1.78,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,15,645,1,1,3,10,156.3691777080369
1.4,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,15,580,1,2,3,12,116.57967250251838
0.51,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,15,420,1,1,4,10,30.382785434791625
1.8,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,12,650,1,1,4,15,166.12780896026638
1.53,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,12,605,1,2,3,10,143.6297708064629
2.2,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,15,675,1,3,2,12,352.844361545236
1.8,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,12,650,1,3,3,15,257.75367724013404
0.18,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,8,315,1,2,2,10,11.474045701254719
1.33,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,12,565,1,1,3,12,82.0914846248887
0.18,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,8,315,1,1,3,15,8.414587514
0.87,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,8,510,1,1,2,10,47.45608391543965
1.78,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,12,645,1,1,4,15,158.6655290366998
0.87,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,15,510,1,1,4,15,50.79427140101514
0.7,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,12,485,1,1,3,15,39.572989469353665
0.28,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,12,345,1,1,2,12,14.898886944425096
1.69,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,12,630,1,1,4,15,140.5402007501935
1.84,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,12,655,1,2,3,12,220.7037929387267
0.17,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,8,310,1,2,2,10,10.544850040556605
0.17,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,8,310,1,2,3,15,10.666377166452833
1.53,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,12,605,1,2,3,12,144.208770393727
0.98,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,8,525,1,1,3,15,55.71212611588683
1.92,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,8,665,1,2,3,10,237.27175737242166
1.43,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,8,585,1,2,4,15,123.6395703035158
1.84,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,8,655,1,3,2,12,264.27656266766155
1.88,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,8,660,1,2,3,10,222.66399209706205
1.17,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,12,540,1,1,3,15,66.94819113691058
1.3,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,12,560,1,1,3,15,78.8749299720529
1.69,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,12,630,1,2,4,15,179.67371240987868
1.8,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,12,650,1,2,2,15,210.59119337123335
1.55,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,12,610,1,1,4,15,118.3189697188382
1.92,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,15,665,1,1,3,10,188.53932130963534
1.75,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,12,640,1,1,2,15,151.15461309854965
0.15,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,8,305,1,4,4,10,9.605104583018871
1.17,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,8,540,1,1,2,15,65.26032811119616
2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,15,670,1,3,4,15,314.2217432434102
0.98,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,8,525,1,4,4,12,39.4171269254157
1.75,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,8,640,1,1,3,12,146.04934839092311
0.98,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,8,525,1,4,2,10,39.24782271905745
0.51,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,15,420,1,1,2,10,29.78336154004981
0.85,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,12,505,1,3,3,10,38.247040374429346
1.4,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,15,580,1,2,4,10,115.07272106131033
1.75,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,12,640,1,2,4,10,193.04101476688942
1.75,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,8,640,1,3,4,12,234.82414698572106
0.17,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,12,310,1,2,3,15,10.86589649448585
2.2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,15,675,1,1,4,10,218.81474537755398
0.46,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,8,400,1,1,3,12,24.966100427690932
1.33,2.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,12,565,1,1,3,15,83.98010019734153
1.88,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,15,660,1,1,4,15,183.46427023124537
0.49,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,8,410,1,1,4,12,27.396399814991327
1.23,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,8,550,1,1,4,15,71.3430856824754
0.49,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,8,410,1,1,3,15,28.008265666010434
1.69,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,8,630,1,1,4,15,137.56688590684445
1.8,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,12,650,1,3,3,12,254.94166007933214
0.49,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,15,410,1,1,4,12,28.252448927566796
1.84,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,12,655,1,1,2,12,171.63260521362335
0.85,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,12,505,1,5,2,15,43.31966893986975
1.4,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,15,580,1,1,3,10,87.18415371468512
1.1,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,15,530,1,1,2,12,61.07489517397774
1.92,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,12,665,1,2,4,15,245.96322598992356
1.43,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,15,585,1,1,2,12,95.4435696019626
1.3,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,12,560,1,1,2,12,77.60105626476306
1.47,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,12,595,1,1,3,15,103.93802773390348
0.15,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,8,305,1,4,3,10,9.462174416981133
0.98,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,8,525,1,4,3,15,39.94327258460441
1.2,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,15,545,1,1,4,12,70.30233873675121
1.8,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,15,650,1,1,2,12,164.05801867579686
0.36,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,15,380,1,1,4,10,19.865992844937434
0.18,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,12,315,1,1,3,15,8.549173202962265
1.58,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,8,615,1,1,4,10,119.30047488727173
0.22,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,8,335,1,1,3,12,12.215052828120285
1.88,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,15,660,1,2,3,10,228.0974277852696
0.22,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,12,335,1,1,4,12,12.431255079931889
0.51,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,8,420,1,1,4,12,29.26759636304634
0.6,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,8,475,1,1,4,10,32.802308553495344
1.33,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,15,565,1,1,2,10,82.55109854039122
1.88,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,12,660,1,2,2,12,226.9464872185579
1.5,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,15,600,1,1,4,10,107.17155580684097
1.8,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,12,650,1,3,4,10,255.78574783930003
0.3,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,12,350,1,1,3,10,15.793377818964377
2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,8,670,1,1,4,10,194.5182274823616
0.3,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,15,350,1,1,2,12,16.09825108857157
1.75,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,12,640,1,3,3,10,235.42239066797367
1.72,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,8,635,1,3,4,10,225.97727708458885
1.5,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,15,600,1,1,2,10,106.64728103956298
1.69,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,8,630,1,1,2,10,134.50806450705554
2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,12,670,1,3,3,10,306.4011957903688
2.2,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,8,675,1,2,3,12,281.71072702292815
1.4,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,12,580,1,1,4,10,90.94774567835444
0.98,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,15,525,1,1,3,12,57.30684637411796
0.85,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,15,505,1,5,2,15,43.66775356226126
1.17,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,12,540,1,1,3,10,65.74058156238227
0.24,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,340,1,1,3,15,13.641784098559837
0.18,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,8,315,1,2,2,12,11.633517466297171
1.53,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,12,605,1,2,3,10,144.11975315235907
0.5,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,12,415,1,1,3,15,29.106910289064256
1.5,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,12,600,1,2,3,12,137.97870073138117
1.4,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,15,580,1,1,3,15,83.46798141441154
1.8,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,12,650,1,1,3,10,161.45980187982678
1.88,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,8,660,1,3,3,15,275.9435678917895
1.78,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,8,645,1,3,3,12,245.16889797194884
1.23,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,15,550,1,1,3,10,72.66030571769737
1.72,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,8,635,1,1,2,10,141.46844656984447
1.88,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,12,660,1,2,3,12,228.3389482347979
1.78,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,15,645,1,1,3,12,157.6726311626124
0.17,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,15,310,1,2,2,10,10.77231176443868
1.23,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,15,550,1,1,2,12,72.58954638380511
1.72,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,8,635,1,3,3,10,224.78090019629173
1.6,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,8,620,1,1,2,12,123.80988603000831
1.23,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,12,550,1,1,4,12,72.39558580160748
0.48,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,15,405,1,5,4,15,24.161559838928717
0.98,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,12,525,1,1,2,10,55.33651099517478
0.85,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,8,505,1,1,3,15,47.0674111599819
2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,15,670,1,1,4,10,199.21070964674837
1.55,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,15,610,1,2,2,10,150.31212563890716
1.84,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,8,655,1,3,3,12,264.41061882383565
1.88,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,8,660,1,3,2,10,270.1920486629079
1.35,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,12,570,1,1,2,12,84.57525803624179
0.85,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,8,505,1,5,4,12,41.774348320972535
0.85,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8,505,1,5,2,15,41.84253424273296
1.43,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,15,585,1,1,4,12,95.78098893219038
0.49,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,8,410,1,1,3,10,26.661270173043448
0.85,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,505,1,3,4,10,38.04724556274108
1.13,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,8,535,1,1,3,10,61.65146653691243
1.58,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,8,615,1,1,2,12,119.90433309996014
0.6,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,15,475,1,1,4,15,34.464959796561374
2.2,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,8,675,1,2,2,10,277.2905460128992
